File_name,Total_Contract,Total_Function,Total_Variable,Total_Internal_Call,Max_Cyclomatic_Complexity,Loc,sLoc,cLoc
./input/DB2/sailfish_reported/0x40914a587e02e043f16b382217b6f9e7b3f52c5a.sol,11,101,109,127,10,1389,707,479
./input/DB2/sailfish_reported/0x93eba2905a2293e5c367ef053b5c2c07dc401311.sol,3,14,9,13,2,124,77,33
./input/DB2/sailfish_reported/0x7e40eb47e66e680aa33d891f7653e1816f693a09.sol,3,17,10,5,2,149,77,53
./input/DB2/sailfish_reported/0x89e0ae0d38fda9bd16faf6f514d3f8e356f4f3f4.sol,32,359,280,372,4,1507,723,504
./input/DB2/sailfish_reported/0x789c537ce585595596d3905f401235f5a85b11d7.sol,6,54,73,52,7,828,492,241
./input/DB2/sailfish_reported/0x090d3c6558cbe8dd8a350ad8d54fc0d72dc38dac.sol,12,97,87,71,2,549,294,154
./input/DB2/sailfish_reported/0x3080630ecdedb43dec42f19bed68965a45414902.sol,5,19,27,19,4,202,113,59
./input/DB2/sailfish_reported/0x0925bda166940800af5efd6c7d1136ddefbf0387.sol,11,100,83,125,4,1741,404,380
./input/DB2/sailfish_reported/0x4185bf06f956286ce1c6d75fa1bd56b0e96b3edd.sol,11,109,115,127,10,2807,708,765
./input/DB2/sailfish_reported/0x7ef235d3a03f481ecf1e38c9a2d2c908daa51b57.sol,4,23,14,13,7,206,156,6
./input/DB2/sailfish_reported/0xa313392fc17c1d1db87b35cdccb930bbf1b08b72.sol,2,23,37,26,5,303,231,42
./input/DB2/sailfish_reported/0x7af27db2ed4e6875a01a04db71741d699c661648.sol,3,15,7,17,5,109,76,16
./input/DB2/sailfish_reported/0x694d7054bc8993ac15f9e42be364dcccbd576724.sol,12,114,130,93,9,1320,975,137
./input/DB2/sailfish_reported/0x1cb9f755065e804bb2671c2b51c4c054ebdf34c2.sol,8,39,50,39,2,359,211,79
./input/DB2/sailfish_reported/0x01c8f8fed83c35f6d0ab481a394b728c2579eae9.sol,28,432,390,333,4,3893,877,1301
./input/DB2/sailfish_reported/0x43deb036422e52f65b372c63072b9d136dd54c82.sol,9,98,109,78,7,502,388,14
./input/DB2/sailfish_reported/0xeabeca1f22283a37c63bef3be8e3cc56af684f48.sol,3,23,50,17,1,417,138,20
./input/DB2/sailfish_reported/0x82fdd32e998536609b624e033a16a879d2ebefe5.sol,15,132,115,128,6,1227,517,486
./input/DB2/sailfish_reported/0xd70cf0dd84a2f9a6b8503369e454d49fe78e3084.sol,9,62,25,41,3,1049,659,282
./input/DB2/sailfish_reported/0x065313f29dc4a4b8b5fc4915059d122065519957.sol,2,12,10,2,3,221,65,25
./input/DB2/sailfish_reported/0xb22dc0bb4290f6c0b09702e03b8cc74310d94d49.sol,3,12,24,10,2,78,64,0
./input/DB2/sailfish_reported/0x4f2ed30be421c1dd089ab93e9a73ae763224fde7.sol,25,234,126,143,3,1755,796,689
./input/DB2/sailfish_reported/0x01308cff027cc3e130fb1c32114e89179b6c36a7.sol,7,56,79,61,7,2223,582,633
./input/DB2/sailfish_reported/0x0d8c864da1985525e0af0acbeef6562881827bd5.sol,14,139,87,117,2,1176,470,518
./input/DB2/sailfish_reported/0x0dcfdb9f5496ed7f62dd0ac019c7daf184a66aef.sol,2,11,24,9,4,88,67,3
./input/DB2/sailfish_reported/0x888888051d0f1f9a61d990b1e0b2c089c248eb8c.sol,8,109,60,23,3,1635,588,177
./input/DB2/sailfish_reported/0x2db04424b217eece1eb416f675d310b2aae21d49.sol,3,17,21,15,3,99,65,11
./input/DB2/sailfish_reported/0x392d7bda765d8bbe626abeb2127e6d6395eff44c.sol,9,45,21,33,2,624,214,273
./input/DB2/sailfish_reported/0x152bc3d13628b9124a39a2485ea2f9a7b9abeb7c.sol,19,295,331,212,2,1119,582,312
./input/DB2/sailfish_reported/0xc9d5667ddf59b65567ea04cc13090c0f048506b4.sol,4,23,14,13,7,209,158,6
./input/DB2/sailfish_reported/0x5572a6c464f50395a0f3bca67e75c51dd9321c02.sol,11,78,99,80,3,1129,414,104
./input/DB2/sailfish_reported/0x35175824b39f936cc9e5498947d9b4029f55d192.sol,13,52,57,56,3,1231,491,7
./input/DB2/sailfish_reported/0xc21f593c55f3e6a7f96e7c3f103c4d6bff8e5559.sol,10,142,89,80,4,582,476,0
./input/DB2/sailfish_reported/0xdfa60106df44b36a228d9f3c480eb06f7a25cb30.sol,3,35,68,20,6,569,232,6
./input/DB2/sailfish_reported/0x3130bf7c433c2b25b3e30882fdd22e885cd6a56e.sol,18,363,181,310,2,964,395,428
./input/DB2/sailfish_reported/0x76f48aa7411437d3b81bea31525b30e707d60ae9.sol,6,39,68,44,7,1551,446,333
./input/DB2/sailfish_reported/0x0e485d91ee0627e4037d006f3a179d5a3239558f.sol,16,185,139,125,2,1843,466,552
./input/DB2/sailfish_reported/0x31e085afd48a1d6e51cc193153d625e8f0514c7f.sol,9,97,138,100,7,909,617,136
./input/DB2/sailfish_reported/0x3c7fd536b0b6ac1eaab4653712e255a461c56bfb.sol,10,56,26,77,3,827,209,192
./input/DB2/sailfish_reported/0xad43ad0a98579f92bdf1727a79ee10063864b15a.sol,6,103,30,22,3,253,198,3
./input/DB2/sailfish_reported/0xc569b368d2f6ce6ae819caddedfd95dce3390d51.sol,5,26,37,19,6,322,254,23
./input/DB2/sailfish_reported/0xaf38668f4719ecf9452dc0300be3f6c83cbf3721.sol,17,97,85,97,4,1473,578,23
./input/DB2/sailfish_reported/0x8dcc1afd803312c2eaae032a2e4fe1d4072c0ec2.sol,3,12,24,10,2,78,64,0
./input/DB2/sailfish_reported/0xa1b82e4ec465748d06bd3751d409ca7d23f1d1fb.sol,8,31,24,17,4,747,217,169
./input/DB2/sailfish_reported/0xa21b576077ff359138af63955696b93ea06914df.sol,6,53,40,38,3,428,282,84
./input/DB2/sailfish_reported/0x51ae4c7ae2eb722c9523f45d0de68708cc4418f7.sol,13,79,59,45,3,992,517,307
./input/DB2/sailfish_reported/0x85d29c8126fa8ce5fe26e558feba5969fd0b2660.sol,6,19,16,27,3,207,130,38
./input/DB2/sailfish_reported/0x4e49887fa338e0b1a213bda732bb4bbb79a129f0.sol,27,338,389,379,4,4103,1064,887
./input/DB2/sailfish_reported/0xfd72fb686bee4ff641c52e8c89556600b438e586.sol,2,17,31,9,4,649,156,143
./input/DB2/sailfish_reported/0xae045794a269450e9af1dca6aeffe969c4b64158.sol,17,264,110,190,2,2997,728,1000
./input/DB2/sailfish_reported/0x6209cfbdee10e7796bbcabfc6400acdc06ac26f2.sol,6,53,18,29,4,304,210,37
./input/DB2/sailfish_reported/0x3e20522996a60edc079d23088050a670f571d7a5.sol,13,177,79,100,2,916,448,297
./input/DB2/sailfish_reported/0x48c659b135bf5685bc32a14130fe0780361189cf.sol,8,92,60,65,2,1201,470,557
./input/DB2/sailfish_reported/0x1f832091faf289ed4f50fe7418cfbd2611225d46.sol,4,38,23,16,2,258,140,90
./input/DB2/sailfish_reported/0x26aa3101efb9045bab4e6183ece94f997695d0aa.sol,21,190,172,152,3,1291,648,403
./input/DB2/sailfish_reported/0x30e8052f3bfd13c56b829d2cf2060f57e34a20c9.sol,12,40,18,5,4,337,157,108
./input/DB2/sailfish_reported/0x6d6c497f25d1a422bc8fe7079fceb9ce55db13ae.sol,6,53,40,38,3,855,282,140
./input/DB2/sailfish_reported/0xfef1c85bbef5f1229bc9d5d9d27414ae0137d5db.sol,2,6,14,2,3,121,42,9
./input/DB2/sailfish_reported/0x9bb2eae0be24460a1f8292fb2c48c300f5622e64.sol,7,138,89,75,2,791,558,177
./input/DB2/sailfish_reported/0x6fbb138ac2e9f780826ed10cc05211d9506d8ad9.sol,48,892,530,894,3,3290,2400,510
./input/DB2/sailfish_reported/0x5ac00b7f06e959cb5cc700e41a6026915a8472aa.sol,35,279,180,225,3,4301,1081,835
./input/DB2/sailfish_reported/0x9a165622a744c20e3b2cb443aed98110a33a231b.sol,9,52,46,44,2,542,221,250
./input/DB2/sailfish_reported/0xc25d715f3613760f2989fd4f44bd90811eca0abc.sol,8,22,20,18,2,246,160,48
./input/DB2/sailfish_reported/0x6b70f1bbc1c45200caa4711f5e68af2559cb7b58.sol,12,83,83,66,3,1945,469,411
./input/DB2/sailfish_reported/0xf88629b22dcd3b3eff99b63f7380bac3f939d8a8.sol,2,17,19,16,2,333,127,11
./input/DB2/sailfish_reported/0x4a82946dccf322b4c09afbf73bd25579dcf527ac.sol,3,27,36,31,23,582,437,67
./input/DB2/sailfish_reported/0x9639a4f72b25210c7d14ed8e8ab72a840ab2d3c8.sol,14,186,161,106,2,1453,325,452
./input/DB2/sailfish_reported/0x2bd057cfdeeb330132ed5a820d9690f3b279c7a6.sol,6,44,31,13,2,361,123,45
./input/DB2/sailfish_reported/0x625e6220290ad1dc99dd623b6e277f62a2fc87d6.sol,8,258,291,237,9,4025,1194,418
./input/DB2/sailfish_reported/0x7a54fae94b6960d9f7316612eec179078e911769.sol,5,31,19,7,2,383,141,35
./input/DB2/sailfish_reported/0xb6021534da2709bd5215ed007e4925393922315b.sol,4,20,23,11,2,141,113,2
./input/DB2/sailfish_reported/0xdfc04a0fba45dd53680d4543e4092a3f80f4e507.sol,5,26,20,23,2,268,145,79
./input/DB2/sailfish_reported/0x673fd2220c495d4fe5ef91d65f5689d95f7a72d1.sol,1,17,65,23,2,168,137,13
./input/DB2/sailfish_reported/0xf688b76988ae1230470b6bc4f43d2983928cc59d.sol,11,109,115,127,10,1400,708,490
./input/DB2/sailfish_reported/0xbb6e1141d2c228f9cfcbe9c72f5889b1be616936.sol,5,36,34,24,3,395,204,135
./input/DB2/sailfish_reported/0x5102af598ffff4a2cc9d9864f1acdc7633e79006.sol,13,100,67,78,6,2205,541,773
./input/DB2/sailfish_reported/0xcd6cb1b25006603382b9e9a832b8686ae240373b.sol,8,258,292,237,9,4027,1195,418
./input/DB2/sailfish_reported/0x5a4f877ca808cca3cb7c2a194f80ab8588fae26b.sol,6,15,10,4,2,97,68,8
./input/DB2/sailfish_reported/0x31d15c13322690d95f859302347e02c857408aa4.sol,3,17,14,10,5,527,151,103
./input/DB2/sailfish_reported/0xbc60a1235e589f79bcc3d0b8ce4910411dba460c.sol,5,34,36,15,4,309,153,120
./input/DB2/sailfish_reported/0x27da9f90255e56c2bcec5f6360ed260be70f3ab2.sol,4,26,48,33,6,354,201,105
./input/DB2/sailfish_reported/0x1879bee186bffba9a8b1cad8181bbfb218a5aa61.sol,14,84,102,81,5,301,213,37
./input/DB2/sailfish_reported/0x72237caa65c3092be989d997d19c2b6c694ac8b0.sol,8,76,99,98,6,1006,568,261
./input/DB2/sailfish_reported/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,2,7,13,3,3,89,72,0
./input/DB2/sailfish_reported/0xb9b4a35f586660995eb78dbd486e26f3243f24ae.sol,7,63,63,46,4,220,190,1
./input/DB2/sailfish_reported/0xfec8c5187aee4c2d460dad811338723b7bc8d50e.sol,3,12,22,7,6,291,93,47
./input/DB2/sailfish_reported/0x7eb741fb3812000afb71278b53241efb07b5d8b9.sol,20,183,111,152,3,2745,639,932
./input/DB2/sailfish_reported/0x9b9123411dacacb5bc25690291382a18af09bbbb.sol,6,46,37,13,2,198,152,18
./input/DB2/sailfish_reported/0xe583d4d74a50f3394ad92597f86277289b159934.sol,28,315,211,282,4,3427,1010,621
./input/DB2/sailfish_reported/0xf9dc75762fc000f3fb1cf88e7fcc32f9969ba003.sol,2,7,4,3,2,78,33,34
./input/DB2/sailfish_reported/0x89f9749ce943281b8c65fec7f15e126f8cf4edb1.sol,1,8,19,7,2,79,54,15
./input/DB2/sailfish_reported/0x4a5693fa90442aff3067b59a4256834fe612b541.sol,13,167,128,223,2,1995,442,690
./input/DB2/sailfish_reported/0xccb30bf12177705d41ac208802a6066482a76eaa.sol,2,7,10,3,1,141,54,5
./input/DB2/sailfish_reported/0x48dc5c7ac479bcc4228fe92113a3adfe512f8ca0.sol,11,196,118,136,3,1417,360,281
./input/DB2/sailfish_reported/0x3a1343a3ca3c32a69b79ae82e8a9a71c1293c566.sol,13,160,128,116,2,359,275,3
./input/DB2/sailfish_reported/0xcd85f4fd1c87d6ba898b697c13ded067e5041a32.sol,4,21,26,22,2,503,111,68
./input/DB2/sailfish_reported/0x8b10c775f9089de76fa50ac2effeb012e43497fb.sol,7,63,63,46,4,220,190,1
./input/DB2/sailfish_reported/0xd88961b58d6b049404554117fcb94788a6ae7df8.sol,2,31,57,12,3,317,278,4
./input/DB2/sailfish_reported/0x3d498147a2e8c0eb6d307138946a99f4d14eded6.sol,11,94,106,48,2,569,306,167
./input/DB2/sailfish_reported/0x0997216ac6b6807bfbdced0dd3b3b96462f5a86e.sol,7,40,42,28,3,740,347,267
./input/DB2/sailfish_reported/0x0654e8168c0af99c99c2c3d2d3039b5184951ddb.sol,6,49,78,53,8,572,340,172
./input/DB2/sailfish_reported/0x0002325fcaaac6ebf1254a626589147bde1a2394.sol,11,101,109,127,10,1389,707,479
./input/DB2/sailfish_reported/0x13773093cdad89e8e1615f581a37c7eeabb04804.sol,40,551,323,650,4,1944,1258,16
./input/DB2/sailfish_reported/0x26b543a46c55a9d673fc238892ffcbadad66ebb4.sol,6,39,68,44,7,1551,446,333
./input/DB2/sailfish_reported/0x25b8bc203f2afe1ea367ecb044ba1d9f67481ed7.sol,10,18,45,27,7,789,277,96
./input/DB2/sailfish_reported/0xf6e7ec5d6983fafd6eb14c2a20c2dd354e09ce9b.sol,2,11,20,5,2,87,65,0
./input/DB2/sailfish_reported/0x2da253835967d6e721c6c077157f9c9742934aea.sol,5,48,47,54,2,684,419,165
./input/DB2/sailfish_reported/0x33d1a1a2d781d395eace70e69423c594e52f1a8b.sol,6,77,58,64,3,395,312,29
./input/DB2/sailfish_reported/0xb565726e2e44e4ae9e3ce750fc4ba8fa65e701e0.sol,12,103,143,86,5,740,478,256
./input/DB2/sailfish_reported/0x4485561db76614ff727f8e0a3ea95690b8b16022.sol,6,62,35,28,3,665,211,102
./input/DB2/sailfish_reported/0x836835289a2e81b66ae5d95b7c8dbc0480dcf9da.sol,32,329,226,301,4,4319,1227,769
./input/DB2/sailfish_reported/0x34b68f33bc93bcbaecf9bc5fe7db00d0739d52d4.sol,10,90,77,66,10,978,565,237
./input/DB2/sailfish_reported/0x718b92f46098c043349fff173f2a403407658760.sol,7,64,38,37,3,583,201,46
./input/DB2/sailfish_reported/0x14aabc5ade82240330e5be05d8ef350661aebb8a.sol,7,141,85,75,2,818,572,186
./input/DB2/sailfish_reported/0x77f95ccd5ce7acf7dcd02f99392b040ccb89c763.sol,2,8,6,2,2,151,69,0
./input/DB2/sailfish_reported/0xd968907665f8706cca80ce6528b6afe81efb9d0f.sol,7,61,52,43,2,182,155,1
./input/DB2/sailfish_reported/0x5b49dfdd3a3debd3a237ef116817ab48c2820d19.sol,4,40,72,46,3,479,241,133
./input/DB2/sailfish_reported/0x49244bd018ca9fd1f06ecc07b9e9de773246e5aa.sol,29,494,146,74,4,1398,1001,236
./input/DB2/sailfish_reported/0xf384f143641afc68dbb84ef04689597a1dfc7d54.sol,2,14,40,16,5,247,192,7
./input/DB2/sailfish_reported/0xa63e145309cadaa6a903a19993868ef7e85058be.sol,17,221,183,206,4,1817,549,184
./input/DB2/sailfish_reported/0x8ed5293575c9ce6fef9479e20e10ded1883595d1.sol,7,32,74,40,4,565,292,172
./input/DB2/sailfish_reported/0x00fd138d8be71e9c1cee48b8bb00779682e7ad29.sol,3,28,28,12,3,222,100,93
./input/DB2/sailfish_reported/0x13bf8ecc26fdc3002853d26b2ca685015679622f.sol,2,15,40,8,2,120,82,7
./input/DB2/sailfish_reported/0xf66872a3cac038dd428d6b10d95c99dd08593627.sol,3,28,28,12,3,222,100,93
./input/DB2/sailfish_reported/0x9de9698b2a56342d50bf67a40c7e3a5099892fdc.sol,5,21,46,32,4,248,174,41
./input/DB2/sailfish_reported/0x315b524380d7556b9fd3abf649fd2e41c48a9b9f.sol,3,20,42,26,2,195,127,40
./input/DB2/sailfish_reported/0xeb95412f53c55c108aee0f30e0583a032ec84336.sol,5,46,21,33,2,52,47,4
./input/DB2/sailfish_reported/0xe97b5fd7056d38c85c5f6924461f7055588a53d9.sol,9,71,103,40,4,1003,347,57
./input/DB2/sailfish_reported/0x7a99923aa2efa71178bb11294349ec1f6b23a814.sol,7,40,33,39,2,494,189,247
./input/DB2/sailfish_reported/0xd5dc37b3660d1fe6014c7054398a2ddb2b8a0989.sol,10,77,49,62,2,1729,349,719
./input/DB2/sailfish_reported/0x6c6a59a7346df8e95f7a0d07204f88e812dc726e.sol,6,53,18,29,4,304,210,37
./input/DB2/sailfish_reported/0x9713709d8d544871107860b522c525f4a70011c4.sol,14,149,60,121,2,1089,381,560
./input/DB2/sailfish_reported/0x9620bfdce7184d246bf793207d27a99f75981c1e.sol,9,29,19,12,3,273,150,54
./input/DB2/sailfish_reported/0xee4cf96e5359d9619197fd82b6ef2a9eae7b91e1.sol,9,47,59,41,7,458,270,164
./input/DB2/sailfish_reported/0x28c6507299b50da6fced9a60532798bd371fedd2.sol,4,54,74,59,4,1141,373,71
./input/DB2/sailfish_reported/0xf5829395608f18407b18c5618c5f80c8954b4aa9.sol,7,39,41,27,3,726,339,265
./input/DB2/sailfish_reported/0x6a7e2f5d17e193e268f92f0588cff40e5eed31e9.sol,7,41,39,40,2,502,196,245
./input/DB2/sailfish_reported/0xe47396a2d91f521ae3fc5d3fbd9393fa4ee31a8f.sol,9,156,92,56,2,834,398,325
./input/DB2/sailfish_reported/0xc9109587a84522508e432daf4e1c5d64893dc182.sol,3,39,50,45,2,467,204,212
./input/DB2/sailfish_reported/0x893a2cae3333307ec780c312ad784f23acd735f1.sol,15,148,130,106,3,857,491,213
./input/DB2/sailfish_reported/0xed39b9a5773a5370471cb89525d914be9eafda2e.sol,4,31,25,33,2,196,108,59
./input/DB2/sailfish_reported/0xfef6b3409daf6f372598bb13547d69596f8962d9.sol,14,121,79,50,4,1521,375,458
./input/DB2/sailfish_reported/0x09a52b4c749d006f7fc0c3f316aeca54d74bb97a.sol,10,78,116,86,3,674,431,156
./input/DB2/sailfish_reported/0x4e9d7f37eadc6fef64b5f5dccc4deb6224667677.sol,20,127,114,142,4,1991,800,33
./input/DB2/sailfish_reported/0x236db4283035d4f497e35bda4cab7965350a89e1.sol,20,270,105,177,2,1018,568,265
./input/DB2/sailfish_reported/0xbadcf640bf54d28b15235dcec5817756f247cced.sol,10,129,11,43,2,864,313,420
./input/DB2/sailfish_reported/0xbce94f1099732e31a4db29948a4e3886440830c8.sol,6,23,18,17,2,461,116,128
./input/DB2/sailfish_reported/0xbce5be399cd366ad4fddd95892cdfcfa400e8042.sol,4,36,44,38,4,575,260,237
./input/DB2/sailfish_reported/0x0ee46fafb63676d05aeeb8f2cbe983919a2a7f2a.sol,4,39,39,21,5,342,210,91
./input/DB2/sailfish_reported/0x7df98189d32aa4e92649dbe5d837126be4e53d1b.sol,8,33,9,12,2,302,172,45
./input/DB2/sailfish_reported/0x400038f498e601f623f364129ca76cf23fdd1891.sol,7,63,63,45,4,218,187,2
./input/DB2/sailfish_reported/0x9d89c5d2168de8dadeac5a84b31b7fbec59d4260.sol,4,44,51,59,4,577,226,16
./input/DB2/sailfish_reported/0x62c191dac8873de9c81ea4e3afa1ddfc0075a82f.sol,4,32,47,24,8,1105,264,264
./input/DB2/sailfish_reported/0x2df59369317ef8dcc3b1bb4550a9cec2db4707d5.sol,4,24,46,27,7,601,359,179
./input/DB2/sailfish_reported/0x96dd07b6c99b22f3f0cb1836aff8530a98bde9e3.sol,9,52,46,44,2,540,221,248
./input/DB2/sailfish_reported/0xec8e247c4f839701fd4966b3fe1b38dcbdfd6a90.sol,5,35,31,23,3,387,197,135
./input/DB2/sailfish_reported/0x9c3c7bcf8993a58410016e29882c78b552d5c9b4.sol,6,34,44,13,4,259,167,58
./input/DB2/sailfish_reported/0x03c18d649e743ee0b09f28a81d33575f03af9826.sol,1,42,87,61,6,738,369,313
./input/DB2/sailfish_reported/0xf103c7d7f5b9dbac8a2510d6ae850875bb985d04.sol,17,122,98,74,4,1083,554,336
./input/DB2/sailfish_reported/0x99bddf8ebbf40f88da9d5a3b13cb4fdd3dbb57cf.sol,13,85,69,34,2,447,225,137
./input/DB2/sailfish_reported/0x1b289a7f86ffa7fedf57c22e0768d605975c37b4.sol,15,208,304,225,8,3243,1154,195
./input/DB2/sailfish_reported/0x346b7ac48f05e505dd7c1c9e861577f7e793cf17.sol,7,58,57,43,3,731,165,229
./input/DB2/sailfish_reported/0xa9b33bdc6c7dd4efd693994f087ce1e439bb68db.sol,8,258,291,237,9,4025,1194,418
./input/DB2/sailfish_reported/0xc0940b3d630557da6481db5bb619ea06798615ce.sol,6,49,68,55,4,320,200,72
./input/DB2/sailfish_reported/0xe382eb93c1838473a22d3c680b82ac29eb0094cc.sol,11,90,102,40,2,1079,284,271
./input/DB2/sailfish_reported/0x674391e6c957a36edd1176fca0d3a91085b5e692.sol,23,230,125,143,3,1674,760,660
./input/DB2/sailfish_reported/0xecd4cf359a05a2b473c95ae68b2b0a7d432dfcc9.sol,11,82,46,34,4,911,294,118
./input/DB2/sailfish_reported/0x6aaebdfbf23134ef8d81deb2e253f32394b2857b.sol,26,355,210,251,5,2356,1291,566
./input/DB2/sailfish_reported/0xbd13e53255ef917da7557db1b7d2d5c38a2efe24.sol,19,432,229,375,2,2233,419,826
./input/DB2/sailfish_reported/0xaf038b0290c35a3210d5cfda9f39ffceea1c1ea5.sol,16,229,247,187,7,1189,754,153
./input/DB2/sailfish_reported/0xebd79044b0a3261b5f2ff95bd06e3a17e7d109fb.sol,19,195,159,85,3,907,296,141
./input/DB2/sailfish_reported/0x9121665b7df6ac79217262c64bb44b756e5afb6f.sol,6,46,37,13,2,198,152,18
./input/DB2/sailfish_reported/0xbd0c94bc27824a76c1ebdaac3a9f5fabec6985b7.sol,16,246,287,208,3,781,491,16
./input/DB2/sailfish_reported/0x9517c7c2aaf069897cd975fe9be5b68f0ba8d7e4.sol,11,101,109,127,10,1389,707,479
./input/DB2/sailfish_reported/0xb3d027cbf33695fa651412e4ed1cb299cf1cf068.sol,13,131,126,108,10,1409,878,261
./input/DB2/sailfish_reported/0x38a4d33e68c9f1488791e0ab5d01c620961d21d4.sol,6,25,18,17,2,409,116,89
./input/DB2/sailfish_reported/0x6384fe27b7b6cc999aa750689c6b04acaeab78d7.sol,6,31,72,44,7,825,310,5
./input/DB2/sailfish_reported/0xd173f8a1938ee14598201a958877766dc30b988a.sol,7,63,111,67,4,539,371,64
./input/DB2/sailfish_reported/0x46c468ff21a7c8402714aad00a979de608caac19.sol,5,36,31,24,3,389,198,135
./input/DB2/sailfish_reported/0x7da3f08b843029c323cccecef090d2f2c706ba42.sol,12,155,139,250,4,2182,1434,486
./input/DB2/sailfish_reported/0x45b00f2e90e1aabed2aa2bb415c3c8ec74cf3bbd.sol,7,43,35,37,2,627,109,291
./input/DB2/sailfish_reported/0x9eed814b155cc52ea24d5b3d1dbfa07efc3ac742.sol,14,123,51,47,4,640,290,231
./input/DB2/sailfish_reported/0xc53a772d50974f14aed723eeae72fe736f41a074.sol,7,87,40,46,2,891,279,107
./input/DB2/sailfish_reported/0x3dfa93d0d80c9985c9c78ce3620bd0803767a95c.sol,2,41,12,10,2,267,134,97
./input/DB2/sailfish_reported/0x0982e408ba8a50199559d371860eeb61a6d84768.sol,3,8,8,5,2,133,48,5
./input/DB2/sailfish_reported/0x855d06db6d3557f051d05f2ad0ce272e49b4a895.sol,6,53,40,38,3,847,282,135
./input/DB2/sailfish_reported/0x7f628f69d3a26bede435b1c29aeaf13e3b0c675f.sol,5,49,34,34,2,259,180,19
./input/DB2/sailfish_reported/0x985f9e4c69593b877c84bbaa7ca30b40da52b289.sol,5,23,18,11,2,151,103,4
./input/DB2/sailfish_reported/0x7a180ffb5340cda358c8fad6d498a72d65e8b06c.sol,2,5,1,2,7,151,57,5
./input/DB2/sailfish_reported/0x4c688949578b4fd0cb8f8993a0ec608659e05cf1.sol,9,49,44,21,2,428,220,122
./input/DB2/sailfish_reported/0x09f6102ee4c007e96a23083a7f6db07075e67f64.sol,9,167,221,193,7,1026,705,100
./input/DB2/sailfish_reported/0x31f5aa4e8690147cae982a43db15c4b6330d3094.sol,4,52,66,54,4,1159,340,74
./input/DB2/sailfish_reported/0x2608e867c9b0b2621e99227f1ca022afec0ba57e.sol,2,5,11,1,2,88,42,24
./input/DB2/sailfish_reported/0x85d3addef1a2b104edb5c1e9475b6d5496fd5138.sol,2,31,53,38,6,490,280,128
./input/DB2/sailfish_reported/0x91aa9212c69df5c175891d36f4756eadd709966a.sol,7,113,148,117,7,775,571,59
./input/DB2/sailfish_reported/0xffa52dce6eb5695436be96ca9b7df63382e4c34d.sol,13,160,128,116,2,359,275,3
./input/DB2/sailfish_reported/0xa8f819bacfcaced9bfc7a14362d75c51d0fe3e1c.sol,5,40,38,26,2,388,171,139
./input/DB2/sailfish_reported/0x32965050e700b83e94195d250b784e54111aeacb.sol,21,261,329,195,4,4729,1482,719
./input/DB2/sailfish_reported/0x375381056747d2151c5cf73b651235cff3b12ba8.sol,9,88,45,68,2,1913,411,679
./input/DB2/sailfish_reported/0x0c798d76ca0bc1f9b9776d83c83edc80712d06f9.sol,6,25,18,17,2,259,130,83
./input/DB2/sailfish_reported/0xabad5762cd4cb1aa95c1ce5ac75a93aa1a706c93.sol,5,29,15,9,2,353,150,5
./input/DB2/sailfish_reported/0xfa2fcd6c6ff0f51f54525be5c0b8d0e6999334d1.sol,6,53,40,38,3,847,282,135
./input/DB2/sailfish_reported/0x59ac8f1164e10106a56a59e8e137ecea0d5819d5.sol,21,263,337,201,4,2413,1547,499
./input/DB2/sailfish_reported/0x71dd9cd476c73f7c94a82e3f00a8ed29268602e1.sol,11,136,11,47,2,963,386,430
./input/DB2/sailfish_reported/0x3fe0359a4dcbe9c943bbc22bac0ec5565620e30c.sol,10,129,11,43,2,892,349,402
./input/DB2/sailfish_reported/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,2,7,12,1,3,81,64,1
./input/DB2/sailfish_reported/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,2,7,15,1,3,97,80,0
./input/DB2/sailfish_reported/0xfe71394c383cd181e9f27285efb88fee30874a54.sol,14,173,128,134,6,1211,649,341
./input/DB2/sailfish_reported/0xa2c34a55f6189cddde6b28b24e2e5738b76e1699.sol,18,166,88,131,3,1461,518,734
./input/DB2/sailfish_reported/0x2ce5caea214e7d9c2c572455243548e0e096979c.sol,12,102,98,77,2,580,315,160
./input/DB2/sailfish_reported/0x5352c7d32c79435bdfc0c58523353957466552ad.sol,25,291,171,306,4,1683,824,668
./input/DB2/sailfish_reported/0x37a65897ee8dd1560dd456f3235660f9c0d3c34d.sol,4,35,31,31,2,215,171,7
./input/DB2/sailfish_reported/0x851a7abf8b8fbc6f598ab158ccc9c63fb22c0f92.sol,8,43,21,31,2,607,200,273
./input/DB2/sailfish_reported/0x76b0ebd5141fec9cb5a838e95b1d73f638595bac.sol,5,47,89,69,2,514,307,125
./input/DB2/sailfish_reported/0x718b7584d410f364fc16724027c07c617b87f2fc.sol,26,279,1,13,2,1030,569,154
./input/DB2/sailfish_reported/0xf6b541e1b5e001dcc11827c1a16232759aea730a.sol,10,108,58,71,4,537,333,97
./input/DB2/sailfish_reported/0x1affed30268fd7515c97c2c517bcf15b2fc539c0.sol,11,220,148,172,3,1511,442,267
./input/DB2/sailfish_reported/0xe4ea6ee13b34faf2f4c7915f161665630a9fdadb.sol,4,37,44,38,4,1149,261,436
./input/DB2/sailfish_reported/0x2c717bfe76556fc7730f287f9b108da4722d6065.sol,12,126,183,179,4,428,317,53
